Event Name,area,Interval,Date,Total Footfall,Average Footfall,Total Visiting,Average Visiting,Total Passing through,Average Passing through,Event took place
Tower of now,Bradford - City Centre,weekly,05/05/2025,408610.95,58372.99,319373.2954,45624.75425,89237.65459,12748.23575,YES
Tower of now,Bradford - City Centre,weekly,06/05/2025,408963.85,58423.41,319649.1246,45664.16289,89314.72538,12759.24711,YES
Tower of now,Bradford - City Centre,weekly,07/05/2025,408605.95,58372.28,319369.3874,45624.19931,89236.56263,12748.08069,YES
Tower of now,Bradford - City Centre,weekly,08/05/2025,441547.93,63078.28,345117.0789,49302.4432,96430.85107,13775.8368,YES
Tower of now,Bradford - City Centre,weekly,09/05/2025,561437.39,80205.34,438823.5543,62689.07807,122613.8357,17516.26193,YES
Tower of now,Bradford - City Centre,weekly,10/05/2025,522046.48,74578.07,408035.3321,58290.76284,114011.1479,16287.30716,YES
Tower of now,Bradford - City Centre,weekly,11/05/2025,529477.52,75639.65,413843.4871,59120.5015,115634.0329,16519.1485,YES
Tower of now,Bradford - City Centre,weekly,12/05/2025,464570.62,66367.23,363111.7812,51873.11048,101458.8388,14494.11952,YES
Tower of now,Bradford - City Centre,weekly,12/05/2025,488481.44,69783.06,381800.6523,54542.94809,106680.7877,15240.11191,YES
Tower of now,Bradford - City Centre,weekly,13/05/2025,517947.82,73992.55,404831.7896,57833.11614,113116.0304,16159.43386,YES
Tower of now,Bradford - City Centre,weekly,14/05/2025,480278.09,68611.16,375388.8542,53626.98251,104889.2358,14984.17749,YES
Tower of now,Bradford - City Centre,weekly,15/05/2025,493075.74,70439.39,385391.5906,55055.9404,107684.1494,15383.4496,YES
Tower of now,Bradford - City Centre,weekly,16/05/2025,468387,66912.43,366094.6916,52299.24277,102292.3084,14613.18723,YES
Tower of now,Bradford - City Centre,weekly,17/05/2025,486046.39,69435.2,379897.3995,54271.05818,106148.9905,15164.14182,YES
Tower of now,Bradford - City Centre,weekly,18/05/2025,498389.96,71198.57,389545.2237,55649.32102,108844.7363,15549.24898,YES
Tower of now,Bradford - City Centre,weekly,19/05/2025,489365.16,69909.31,382491.3743,54641.62601,106873.7857,15267.68399,YES
Tower of now,Bradford - City Centre,weekly,19/05/2025,518079.63,74011.38,404934.8132,57847.83381,113144.8168,16163.54619,YES
Tower of now,Bradford - City Centre,weekly,20/05/2025,520435.47,74347.92,406776.1549,58110.87592,113659.3151,16237.04408,YES
Tower of now,Bradford - City Centre,weekly,21/05/2025,516188.76,73741.25,403456.8954,57636.69823,112731.8646,16104.55177,YES
Tower of now,Bradford - City Centre,weekly,22/05/2025,508751.59,72678.8,397643.9492,56806.27957,111107.6408,15872.52043,YES
Tower of now,Bradford - City Centre,weekly,23/05/2025,511784.18,73112.03,400014.2436,57144.8953,111769.9364,15967.1347,YES
Tower of now,Bradford - City Centre,weekly,24/05/2025,479396.56,68485.22,374699.8439,53528.54689,104696.7161,14956.67311,YES
Tower of now,Bradford - City Centre,weekly,25/05/2025,507644.28,72520.61,396778.4676,56682.63712,110865.8124,15837.97288,YES
Tower of now,Bradford - City Centre,weekly,26/05/2025,491682.71,70240.39,384302.7882,54900.40055,107379.9218,15339.98945,YES
Tower of now,Bradford - City Centre,weekly,26/05/2025,507154.33,72450.62,396395.5191,56627.93242,110758.8109,15822.68758,YES
Tower of now,Bradford - City Centre,weekly,27/05/2025,523590.87,74798.7,409242.4386,58463.20886,114348.4314,16335.49114,YES
Tower of now,Bradford - City Centre,weekly,28/05/2025,501179.39,71597.06,391725.4625,55960.78371,109453.9275,15636.27629,YES
Tower of now,Bradford - City Centre,weekly,29/05/2025,445051.51,63578.79,347855.5026,49693.64546,97196.00741,13885.14454,YES
Tower of now,Bradford - City Centre,weekly,30/05/2025,473627.83,67661.12,370190.9625,52884.42433,103436.8675,14776.69567,YES
Tower of now,Bradford - City Centre,weekly,31/05/2025,475218.32,67888.33,371434.1011,53062.01332,103784.2189,14826.31668,YES
Tower of now,Bradford - City Centre,weekly,01/06/2025,507057.23,72436.75,396319.6251,56617.09153,110737.6049,15819.65847,YES
Tower of now,Bradford - City Centre,weekly,01/06/2025,508522.22,72646.03,397464.6719,56780.6663,111057.5481,15865.3637,YES
Tower of now,Bradford - City Centre,weekly,02/06/2025,495461.18,70780.17,387256.0679,55322.29653,108205.1121,15457.87347,YES
Tower of now,Bradford - City Centre,weekly,02/06/2025,487808.87,69686.98,381274.9667,54467.85126,106533.9033,15219.12874,YES
Tower of now,Bradford - City Centre,weekly,03/06/2025,466979.13,66711.3,364994.2901,52142.0381,101984.8399,14569.2619,YES
Tower of now,Bradford - City Centre,weekly,04/06/2025,464227.93,66318.28,362843.9322,51834.8508,101383.9978,14483.4292,YES
Tower of now,Bradford - City Centre,weekly,05/06/2025,531142.47,75877.5,415144.8241,59306.4068,115997.6459,16571.0932,YES
Tower of now,Bradford - City Centre,weekly,06/06/2025,510093.49,72870.5,398692.788,56956.11369,111400.702,15914.38631,YES
Tower of now,Bradford - City Centre,weekly,07/06/2025,537962.64,76851.81,420475.5187,60067.93459,117487.1213,16783.87541,YES
Tower of now,Bradford - City Centre,weekly,08/06/2025,517150.75,73878.68,404208.7938,57744.11452,112941.9562,16134.56548,YES
Tower of now,Bradford - City Centre,weekly,09/06/2025,535440.81,76491.54,418504.438,59786.34493,116936.372,16705.19507,YES
Tower of now,Bradford - City Centre,weekly,09/06/2025,565768.61,80824.09,442208.8674,63172.69758,123559.7426,17651.39242,YES
Tower of now,Bradford - City Centre,weekly,10/06/2025,521565.08,74509.3,407659.0663,58237.01171,113906.0137,16272.28829,YES
Tower of now,Bradford - City Centre,weekly,11/06/2025,556983.57,79569.08,435342.4161,62191.77262,121641.1539,17377.30738,YES
Tower of now,Bradford - City Centre,weekly,12/06/2025,542297.9,77471.13,423863.9895,60551.99961,118433.9105,16919.13039,YES
Tower of now,Bradford - City Centre,weekly,13/06/2025,548129.57,78304.22,428422.0652,61203.14883,119707.5048,17101.07117,YES
Tower of now,Bradford - City Centre,weekly,14/06/2025,630589.61,90084.23,492873.4333,70410.49047,137716.1767,19673.73953,YES
Tower of now,Bradford - City Centre,weekly,15/06/2025,636039.29,90862.76,497132.9429,71018.99519,138906.3471,19843.76481,YES
Tower of now,Bradford - City Centre,weekly,16/06/2025,566151.32,80878.76,442507.9963,63215.42805,123643.3237,17663.33195,YES
Tower of now,Bradford - City Centre,weekly,16/06/2025,547653.76,78236.25,428050.1687,61150.02298,119603.5913,17086.22702,YES
Tower of now,Bradford - City Centre,weekly,17/06/2025,517055.58,73865.08,404134.4083,57733.48466,112921.1717,16131.59534,YES
Tower of now,Bradford - City Centre,weekly,18/06/2025,576181.6,82311.66,450347.7363,64335.39313,125833.8637,17976.26687,YES
Tower of now,Bradford - City Centre,weekly,19/06/2025,533297.51,76185.36,416829.2191,59547.03242,116468.2909,16638.32758,YES
Tower of now,Bradford - City Centre,weekly,20/06/2025,541580.07,77368.58,423302.9283,60471.84579,118277.1417,16896.73421,YES
Tower of now,Bradford - City Centre,weekly,21/06/2025,547449.4,78207.06,427890.4394,61127.20786,119558.9606,17079.85214,YES
Tower of now,Bradford - City Centre,weekly,22/06/2025,580424.26,82917.75,453663.8302,64809.11749,126760.4298,18108.63251,YES
Tower of now,Bradford - City Centre,weekly,23/06/2025,594232.01,84890.29,464456.0682,66350.86912,129775.9418,18539.42088,YES
Tower of now,Bradford - City Centre,weekly,23/06/2025,580734.84,82962.12,453906.5818,64843.7974,126828.2582,18118.3226,YES
Tower of now,Bradford - City Centre,weekly,24/06/2025,546960.79,78137.26,427508.5383,61072.65168,119452.2517,17064.60832,YES
Tower of now,Bradford - City Centre,weekly,25/06/2025,576376.82,82339.55,450500.3216,64357.19216,125876.4984,17982.35784,YES
Tower of now,Bradford - City Centre,weekly,26/06/2025,606494.72,86642.1,474040.6917,67720.09658,132454.0283,18922.00342,YES
Tower of now,Bradford - City Centre,weekly,27/06/2025,559462.61,79923.23,437280.0519,62468.57884,122182.5581,17454.65116,YES
Tower of now,Bradford - City Centre,weekly,28/06/2025,584974.11,83567.73,457220.0261,65317.14659,127754.0839,18250.58341,YES
Tower of now,Bradford - City Centre,weekly,29/06/2025,597989.49,85427.07,467392.942,66770.42028,130596.548,18656.64972,YES
Tower of now,Bradford - City Centre,weekly,30/06/2025,556010.95,79430.14,434582.2093,62083.1761,121428.7407,17346.9639,YES
Tower of now,Bradford - City Centre,weekly,30/06/2025,526419.83,75202.83,411453.5743,58779.07981,114966.2557,16423.75019,YES
Tower of now,Bradford - City Centre,weekly,01/07/2025,533294.92,76184.99,416827.1947,59546.74322,116467.7253,16638.24678,YES
Tower of now,Bradford - City Centre,weekly,01/07/2025,554040.77,79148.68,433042.3022,61863.18492,120998.4678,17285.49508,YES
Tower of now,Bradford - City Centre,weekly,02/07/2025,544156.07,77736.58,425316.3487,60759.47727,118839.7213,16977.10273,YES
Tower of now,Bradford - City Centre,weekly,03/07/2025,483916.48,69130.93,378232.6463,54033.23853,105683.8337,15097.69147,YES
Tower of now,Bradford - City Centre,weekly,04/07/2025,505335.15,72190.74,394973.6348,56424.80832,110361.5152,15765.93168,YES
Tower of now,Bradford - City Centre,weekly,05/07/2025,520137.83,74305.4,406543.5173,58077.64198,113594.3127,16227.75802,YES
Tower of now,Bradford - City Centre,weekly,06/07/2025,555141.15,79305.88,433902.3673,61986.05358,121238.7827,17319.82642,YES
Tower of now,Bradford - City Centre,weekly,07/07/2025,528799.44,75542.78,413313.4948,59044.78721,115485.9452,16497.99279,YES
Tower of now,Bradford - City Centre,weekly,07/07/2025,530186.13,75740.88,414397.3418,59199.62361,115788.7882,16541.25639,YES
Tower of now,Bradford - City Centre,weekly,08/07/2025,579388.28,82769.75,452854.1007,64693.43961,126534.1793,18076.31039,YES
Tower of now,Bradford - City Centre,weekly,09/07/2025,587657.27,83951.04,459317.2035,65616.74448,128340.0665,18334.29552,YES
Tower of now,Bradford - City Centre,weekly,10/07/2025,561234.66,80176.38,438665.0991,62666.44272,122569.5609,17509.93728,YES
Tower of now,Bradford - City Centre,weekly,11/07/2025,620775.37,88682.2,485202.5518,69314.6536,135572.8182,19367.5464,YES
Tower of now,Bradford - City Centre,weekly,12/07/2025,559175.06,79882.15,437055.3007,62436.47041,122119.7593,17445.67959,YES
Tower of now,Bradford - City Centre,weekly,13/07/2025,525983.04,75140.43,411112.1761,58730.30751,114870.8639,16410.12249,YES
Tower of now,Bradford - City Centre,weekly,14/07/2025,516735.57,73819.37,403884.2861,57697.75739,112851.2839,16121.61261,YES
Tower of now,Bradford - City Centre,weekly,14/07/2025,516040.74,73720.11,403341.2019,57620.17506,112699.5381,16099.93494,YES
Tower of now,Bradford - City Centre,weekly,15/07/2025,510690.92,72955.85,399159.7437,57022.82387,111531.1763,15933.02613,YES
Tower of now,Bradford - City Centre,weekly,16/07/2025,539342.41,77048.92,421553.957,60221.9972,117788.453,16826.9228,YES
Tower of now,Bradford - City Centre,weekly,17/07/2025,534530.48,76361.5,417792.9174,59684.70472,116737.5626,16676.79528,YES
Tower of now,Bradford - City Centre,weekly,18/07/2025,526708.62,75244.09,411679.2947,58811.32893,115029.3253,16432.76107,YES
Tower of now,Bradford - City Centre,weekly,19/07/2025,515208.6,73601.23,402690.7953,57527.25758,112517.8047,16073.97242,YES
Tower of now,Bradford - City Centre,weekly,20/07/2025,532881.06,76125.87,416503.7187,59500.5346,116377.3413,16625.3354,YES
Tower of now,Bradford - City Centre,weekly,21/07/2025,556990.07,79570.01,435347.4966,62192.49951,121642.5734,17377.51049,YES
Tower of now,Bradford - City Centre,weekly,21/07/2025,582196.16,83170.88,455048.7602,65006.96574,127147.3998,18163.91426,YES
Tower of now,Bradford - City Centre,weekly,22/07/2025,599668.95,85666.99,468705.6201,66957.9435,130963.3299,18709.0465,YES
Tower of now,Bradford - City Centre,weekly,23/07/2025,632894.88,90413.55,494675.2491,70667.88938,138219.6309,19745.66062,YES
Tower of now,Bradford - City Centre,weekly,24/07/2025,605566.82,86509.55,473315.4383,67616.49454,132251.3817,18893.05546,YES
Tower of now,Bradford - City Centre,weekly,25/07/2025,552679.59,78954.23,431978.394,61711.20138,120701.196,17243.02862,YES
Tower of now,Bradford - City Centre,weekly,26/07/2025,589627.28,84232.47,460856.9777,65836.71222,128770.3023,18395.75778,YES
Tower of now,Bradford - City Centre,weekly,27/07/2025,573101.29,81871.61,447940.1435,63991.44684,125161.1465,17880.16316,YES
Tower of now,Bradford - City Centre,weekly,28/07/2025,590274.94,84324.99,461363.1935,65909.02652,128911.7465,18415.96348,YES
Tower of now,Bradford - City Centre,weekly,28/07/2025,579140.91,82734.42,452660.7545,64665.82542,126480.1555,18068.59458,YES
Tower of now,Bradford - City Centre,weekly,29/07/2025,540084.07,77154.87,422133.6438,60304.80849,117950.4262,16850.06151,YES
Tower of now,Bradford - City Centre,weekly,30/07/2025,628140.94,89734.42,490959.535,70137.07642,137181.405,19597.34358,YES
Tower of now,Bradford - City Centre,weekly,31/07/2025,562065.8,80295.11,439314.7241,62759.24296,122751.0759,17535.86704,YES
Tower of now,Bradford - City Centre,weekly,01/08/2025,554426.29,79203.76,433343.6275,61906.23585,121082.6625,17297.52415,YES
Tower of now,Bradford - City Centre,weekly,01/08/2025,609784.02,87112,476611.6325,68087.37384,133172.3875,19024.62616,YES
Tower of now,Bradford - City Centre,weekly,02/08/2025,603409.78,86201.4,471629.4801,67375.64225,131780.2999,18825.75775,YES
Tower of now,Bradford - City Centre,weekly,03/08/2025,613097.59,87585.37,479201.543,68457.36328,133896.047,19128.00672,YES
Tower of now,Bradford - City Centre,weekly,04/08/2025,565426.86,80775.27,441941.7531,63134.53951,123485.1069,17640.73049,YES
Tower of now,Bradford - City Centre,weekly,04/08/2025,585207.33,83601.05,457402.3126,65343.18975,127805.0174,18257.86025,YES
Tower of now,Bradford - City Centre,weekly,05/08/2025,568750.69,81250.1,444539.6829,63505.6701,124211.0071,17744.4299,YES
Tower of now,Bradford - City Centre,weekly,06/08/2025,630697.43,90099.63,492957.7062,70422.52722,137739.7238,19677.10278,YES
Tower of now,Bradford - City Centre,weekly,07/08/2025,659749.47,94249.92,515664.9923,73666.42412,144084.4777,20583.49588,YES
Tower of now,Bradford - City Centre,weekly,08/08/2025,640883.09,91554.73,500918.8922,71559.84398,139964.1978,19994.88602,YES
Tower of now,Bradford - City Centre,weekly,09/08/2025,682589.08,97512.73,533516.5978,76216.66019,149072.4822,21296.06981,YES
Tower of now,Bradford - City Centre,weekly,10/08/2025,679578.75,97082.68,531163.702,75880.52997,148415.048,21202.15003,YES
Tower of now,Bradford - City Centre,weekly,11/08/2025,649336.28,92762.33,507525.9671,72503.71294,141810.3129,20258.61706,YES
Tower of now,Bradford - City Centre,weekly,11/08/2025,609950.15,87135.74,476741.481,68105.9292,133208.669,19029.8108,YES
Tower of now,Bradford - City Centre,weekly,12/08/2025,594447.87,84921.12,464624.786,66374.96607,129823.084,18546.15393,YES
Tower of now,Bradford - City Centre,weekly,13/08/2025,600905.63,85843.66,469672.2182,67096.03006,131233.4118,18747.62994,YES
Tower of now,Bradford - City Centre,weekly,14/08/2025,574115.8,82016.54,448733.0919,64104.72519,125382.7081,17911.81481,YES
Tower of now,Bradford - City Centre,weekly,15/08/2025,623922.83,89131.83,487662.6294,69666.08769,136260.2006,19465.74231,YES
Tower of now,Bradford - City Centre,weekly,16/08/2025,572259.04,81751.29,447281.8348,63897.40385,124977.2052,17853.88615,YES
Tower of now,Bradford - City Centre,weekly,17/08/2025,586642.84,83806.12,458524.3177,65503.47395,128118.5223,18302.64605,YES
Tower of now,Bradford - City Centre,weekly,18/08/2025,567479.4,81068.49,443546.0333,63363.7224,123933.3667,17704.7676,YES
Tower of now,Bradford - City Centre,weekly,18/08/2025,607505.52,86786.5,474830.7403,67832.96067,132674.7797,18953.53933,YES
Tower of now,Bradford - City Centre,weekly,19/08/2025,627832.84,89690.41,490718.7217,70102.67788,137114.1183,19587.73212,YES
Tower of now,Bradford - City Centre,weekly,20/08/2025,580935.34,82990.76,454063.2941,64866.18264,126872.0459,18124.57736,YES
Tower of now,Bradford - City Centre,weekly,21/08/2025,619706.12,88529.45,484366.8182,69195.26309,135339.3018,19334.18691,YES
Tower of now,Bradford - City Centre,weekly,22/08/2025,605218.91,86459.84,473043.5093,67577.64084,132175.4007,18882.19916,YES
Tower of now,Bradford - City Centre,weekly,23/08/2025,581092.97,83013.28,454186.4988,64883.78443,126906.4712,18129.49557,YES
Tower of now,Bradford - City Centre,weekly,24/08/2025,602690.67,86098.67,471067.4185,67295.34773,131623.2515,18803.32227,YES
Tower of now,Bradford - City Centre,weekly,25/08/2025,558323.07,79760.44,436389.3791,62341.34099,121933.6909,17419.09901,YES
Tower of now,Bradford - City Centre,weekly,25/08/2025,581433.71,83061.96,454452.8237,64921.83307,126980.8863,18140.12693,YES
Tower of now,Bradford - City Centre,weekly,26/08/2025,526084.94,75154.99,411191.8218,58741.68772,114893.1182,16413.30228,YES
Tower of now,Bradford - City Centre,weekly,27/08/2025,520393.84,74341.98,406743.6166,58106.23318,113650.2234,16235.74682,YES
Tower of now,Bradford - City Centre,weekly,28/08/2025,540135.08,77162.15,422173.5136,60310.4986,117961.5664,16851.6514,YES
Tower of now,Bradford - City Centre,weekly,29/08/2025,556540.95,79505.85,434996.4611,62142.35159,121544.4889,17363.49841,YES
Tower of now,Bradford - City Centre,weekly,30/08/2025,538507.95,76929.71,420901.737,60128.8218,117606.213,16800.8882,YES
Tower of now,Bradford - City Centre,weekly,31/08/2025,527327.85,75332.55,412163.2893,58880.46991,115164.5607,16452.08009,YES
