Event name,area,Interval,Date,Total Footfall,Average Footfall,Total Visiting,Average Visiting,Total Passing through,Average Passing through,Event took place
,Draley Street Market,weekly,26/05/2025,55977.16,7996.74,51417.43893,7345.351042,4559.721074,651.3889576,
,Draley Street Market,weekly,26/05/2025,58869.2,8409.89,54073.90256,7724.84716,4795.297437,685.0428401,
,Draley Street Market,weekly,27/05/2025,59004.27,8429.18,54197.97019,7742.565858,4806.299809,686.614142,
,Draley Street Market,weekly,28/05/2025,52067.51,7438.22,47826.25656,6832.326302,4241.253444,605.8936982,
,Draley Street Market,weekly,29/05/2025,50494.47,7213.5,46381.35138,6625.911277,4113.118618,587.5887231,
,Draley Street Market,weekly,30/05/2025,54192.95,7741.85,49778.56499,7111.22357,4414.385013,630.6264305,
,Draley Street Market,weekly,31/05/2025,60015.12,8573.59,55126.47957,7875.21268,4888.640428,698.3773204,
,Draley Street Market,weekly,01/06/2025,52092.65,7441.81,47849.34873,6835.623872,4243.301268,606.1861282,
,Draley Street Market,weekly,01/06/2025,55370.72,7910.1,50860.3976,7265.768461,4510.322404,644.3315393,
,Draley Street Market,weekly,02/06/2025,53832.17,7690.31,49447.17298,7063.881854,4384.997024,626.4281463,
,Draley Street Market,weekly,02/06/2025,50758.08,7251.15,46623.48855,6660.494428,4134.591449,590.6555722,
,Draley Street Market,weekly,03/06/2025,60127.23,8589.6,55229.45745,7889.918556,4897.772552,699.681444,
,Draley Street Market,weekly,04/06/2025,63824.66,9117.81,58625.70658,8375.102253,5198.953417,742.7077474,
,Draley Street Market,weekly,05/06/2025,57327.08,8189.58,52657.39874,7522.48291,4669.681256,667.0970895,
,Draley Street Market,weekly,06/06/2025,66898.64,9556.95,61449.28997,8778.471308,5449.350032,778.4786924,
,Draley Street Market,weekly,07/06/2025,62247.83,8892.55,57177.32013,8168.191214,5070.50987,724.3587856,
,Draley Street Market,weekly,08/06/2025,59479.81,8497.12,54634.77422,7804.971682,4845.035782,692.1483179,
,Draley Street Market,weekly,09/06/2025,69672.91,9953.27,63997.57677,9142.508343,5675.333226,810.7616567,
,Draley Street Market,weekly,09/06/2025,64655.65,9236.52,59389.00679,8484.142514,5266.643214,752.3774857,
,Draley Street Market,weekly,10/06/2025,74810.83,10687.26,68716.97818,9816.709857,6093.851816,870.5501431,
,Draley Street Market,weekly,11/06/2025,64675.24,9239.32,59407.00105,8486.714435,5268.238953,752.6055648,
,Draley Street Market,weekly,12/06/2025,64348.81,9192.69,59107.16099,8443.882766,5241.649006,748.8072336,
,Draley Street Market,weekly,13/06/2025,68680.9,9811.56,63086.37275,9012.341588,5594.527252,799.2184116,
,Draley Street Market,weekly,14/06/2025,81223.78,11603.4,74607.54971,10658.22401,6616.230287,945.1759881,
,Draley Street Market,weekly,15/06/2025,62959.62,8994.23,57831.12998,8261.588686,5128.490015,732.6413144,
,Draley Street Market,weekly,16/06/2025,63455.11,9065.02,58286.25895,8326.612358,5168.851052,738.4076422,
,Draley Street Market,weekly,16/06/2025,62622.17,8946.02,57521.16759,8217.305719,5101.002414,728.7142814,
,Draley Street Market,weekly,17/06/2025,66686.88,9526.7,61254.77926,8750.685376,5432.100737,776.0146238,
